r_i_docking_score,ZINC_ID,SMILES
-13.626101,ZINC000524584873,CC[C@H](C)[C@@H](C)NC(=O)c1ccc(N2CCc3ccccc3C2)cc1
-14.746507,ZINC000490212146,CCc1cnccc1CNC(=O)c1cn(-c2ccc(Br)cc2)cn1
-14.308673,ZINC000576190681,Cc1ccc(CNC(=O)C(=O)Nc2ccc(Oc3cccnc3)cc2)c(OC(C)(C)C)c1
-7.331697,ZINC001185052376,CC(=O)Nc1ccc(NC(=O)CC2(c3ccccc3F)CCN(C(=O)OC(C)(C)C)CC2)cc1C#N
-11.807599,ZINC001072810394,C=C(C)CCN1CCC2(CN(C(=O)C[C@H]3CCNC3=O)C2)C1
-14.51618,ZINC000561399210,O=C(CCCn1ccc2cc(Cl)ccc21)N1CCOC[C@H]1CC(F)F
-12.198822,ZINC001292999882,COC(=O)[C@H](CNC(=O)c1cc2c(nc(C)cc2C)s1)Cc1cccc(F)c1
-14.252635,ZINC001115913877,COc1ccc(NC(=O)[C@H]2CC(=O)N(c3ccc(C#N)cc3)C2)cc1NS(C)(=O)=O
-13.284102,ZINC000170658400,COc1cccc(C(=O)NCCNS(=O)(=O)CC2CCCCC2)c1
-13.124656,ZINC001562204396,O=C(Nc1ccc(OC[C@H]2CCCO2)cc1)N[C@@H](CCO)c1cccc(C(F)(F)F)c1
-15.956328,ZINC000018600994,Cc1ccccc1-n1ccnc1SCC(=O)Nc1ccc(N2CCCC2)cc1
-6.526624,ZINC000919363709,NS(=O)(=O)c1cccc(NC(=O)COC(=O)c2cc(F)ccc2-c2cccc(C(F)(F)F)c2)c1
-12.227639,ZINC001056620931,C#CCCCC(=O)N1C[C@@H]2CCCN(C(=O)Cc3cnn(C)c3)[C@@H]2C1
-10.367579,ZINC000620994723,C[C@@H](O)[C@@H](NC(=O)c1ccc(-c2nc(C3CC3)no2)cc1)c1ccccc1
-12.976809,ZINC001060812133,C#Cc1cncc(C(=O)NC[C@H]2CC[C@H](NC(=O)[C@@H](C)C#N)CC2)c1
-9.33817,ZINC001477467216,COc1ccc([C@H](Cc2ccc(F)cc2)NC(=O)NC[C@@H](Cc2ccccc2)N(C)C)cc1
-10.37907,ZINC000433262316,COc1ccncc1CNC(=O)Nc1cccc(C(N)=O)n1
-14.101704000000002,ZINC000613358496,COc1cc(NC(=O)N[C@H](C)c2cccc(NC(C)=O)c2)ccc1OC(F)F
-14.776387,ZINC001439647275,COC(=O)c1cc(NC(=O)c2ccc(COc3ccc4ccccc4c3)o2)n(C)n1
-10.02618,ZINC001089544316,C#CCOc1ncccc1C(=O)N[C@H]1CCN(CCO)CC(C)(C)C1
-9.521684,ZINC000540278520,CC[C@@H](C)N(C)CCNC(=O)C(=O)Nc1ccc(NS(C)(=O)=O)c(Cl)c1
-10.327921,ZINC001716448089,Cc1cc(C)c(C(=O)N[C@@H](C)CNCCCc2ccsc2)c(O)n1
-12.743566,ZINC001243986084,O=C1COc2ccc(-c3ccc4c(c3)CCCC4=O)nc2N1
-3.373456,ZINC000002825136,C=CCSc1nnc2c(n1)O[C@@H](c1cc(Cl)cc(Cl)c1OC)N(C(C)=O)c1ccccc1-2
-12.898415,ZINC000329590233,CC(C)(C)[C@@H]1OCCC[C@H]1C/N=C(/O)NCc1cn2c(n1)CCCC2
-14.994719,ZINC001249540675,CC(C)(C)OC(=O)N1CCCC2(CN(Cc3nc4ccc(Br)cc4o3)C2)CC1
-12.066038,ZINC001563875641,CC(C)COC[C@@H](NC(=O)NCc1cc(F)c(C(F)(F)F)cc1F)c1ccco1
-11.853145,ZINC000660449323,COC[C@@H](NC(=O)N[C@@H](C)COc1cccc(C)c1)C1CCOCC1
-13.405725,ZINC001363583100,Cc1ccc(CNC(=O)NCC(=O)N2[C@H](CO)CC[C@H]2CO)cc1
-12.75556,ZINC000911888577,COc1cccc2[nH]c(C(=O)NCC[C@@]3(O)CCOC3)cc21
-12.851221,ZINC000734197752,CCCOc1ccc(CNC(=O)COC(=O)CC2(O)CCCCC2)cc1
-12.932362,ZINC000576626395,N#Cc1cc(Oc2ccc(NC(=O)NC[C@H]3CCC[C@H](O)C3)cc2)ccn1
-13.479347,ZINC000262080981,O=C(Nc1cccc(C(=O)N2CCNC[C@H]2c2ccccc2Cl)c1)C1CC1
-9.726965,ZINC000329404469,Cc1cccn2c(=O)c(C(=O)N3CC[C@H]4CCN(C)C[C@H]43)cnc12
-9.249622,ZINC001082254943,C=CCOCC(=O)NC[C@@H]1CCCCN1C(=O)C(=O)NCC1CC1
-12.815465,ZINC000673175109,NC(=O)C[C@H]1CCN(C(=O)C(=O)Nc2ccc(CCn3cc(Br)cn3)cc2)C1
-13.0082,ZINC000131914160,CN(C)C(=O)c1cccc(CCNC(=O)c2ccccc2-c2ccccc2)c1
-14.964498999999998,ZINC001477488787,O=C(NCCCOCc1ccccc1)NC[C@@H]1CCC[C@@H]2C[C@H]21
-11.501797,ZINC000499814715,COc1ccc(-c2cc(C(=O)Nc3ccc(N4CCOCC4)cc3C(F)(F)F)sc2C)cc1
-13.846313,ZINC000414315901,C[C@@H](NC[C@@H](CO)c1ccc(F)cc1)c1ccc(OCC(F)(F)F)cc1
-14.696060999999998,ZINC000776121546,CN1CCCc2cc(COC(=O)c3ccc4c(c3)CCC(=O)N4C)ccc21
-14.249822,ZINC000951282189,CCOc1ccc(C(=O)N2CC[C@@H]2CNC(=O)c2cnco2)cc1
-8.714477,ZINC001423546832,C[C@@H](CN1CC[C@](C)(NC(=O)C2CC2)C1)CS(C)(=O)=O
-14.225923000000002,ZINC001553746534,COc1ccc(-c2cc(CN3C[C@@H](c4cnn(C)c4)[C@H](C(N)=O)C3)on2)cc1
-12.641199,ZINC000343161911,CSc1ccc(C)c(NC(=O)c2ccc3nc(O)n(C)c3c2)c1
-14.057108,ZINC000051802319,CCN(CC)C(=O)c1cccc(NC(=O)COC(=O)c2scnc2Cl)c1
-16.486908,ZINC000506764110,COCCCOc1ccc(CNC(=O)C(=O)Nc2cccc([C@H]3CNC(=O)C3)c2)cc1
-13.734123,ZINC000272675536,Cc1[nH]c2c(cc(C)cc2CNC(=O)NC[C@H]2CC(=O)N(C3CC3)C2)c1C
-11.547081,ZINC001125642137,CCNc1ccc(C(=O)NC[C@H]2CCCC[C@H]2C(C)(C)C)cc1[N+](=O)[O-]
-12.462484,ZINC001468264839,C[C@H](CC(=O)N[C@H](C)c1nc2cc(Cl)c(Cl)cc2[nH]1)NC(=O)C1CCCCC1
-11.470099,ZINC000423724969,N[C@H](CC1CCCCC1)C(=O)N1CCC[C@@H]([C@@H]2CCNC2)C1
-11.427816,ZINC001574969792,CC#CC[C@@H](N)C(=O)Nc1ccc(C)c(OCC2CCOCC2)c1
-10.760331,ZINC001053275543,C#CCCN1CC2(C1)CN(C(=O)CCc1ccn(C)n1)CCO2
-10.641229,ZINC000056027196,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OC(C)C)nc3)CC2)c(OC)c1
-11.284487,ZINC000522728430,COc1ccc2cc(CNC(=O)NCCC(=O)N3CCN(c4ccccc4)CC3)ccc2c1
-12.641066,ZINC001241783465,COC(=O)C(C)(C)c1ccc(-c2ccc(C(=O)NCCCN(C)C)cc2)cc1
-13.509071,ZINC001635813290,COc1ccc(OC)c([C@H](O)CNC(=O)c2cc(C)n([C@H]3CCCOC3)c2C)c1
-11.786073,ZINC000896052245,CC(C)Cc1ccc(CNCC[C@H]2CCC3(CCOCC3)CO2)cn1
-14.505235,ZINC000486038489,Cc1cc([C@@H]2CN(C(=O)[C@H]3CC(=O)N(c4ccc5c(c4)OCCO5)C3)CCO2)ccc1F
-15.1613,ZINC000813047547,C[C@H](NC(=O)C(=O)Nc1cccc2ccccc21)c1ccc(N2CCCNC2=O)cc1
-10.389422,ZINC000811044487,N#CC1(COC(=O)c2ccc(NC(=O)c3ccccc3)cc2)COC1
-12.852578,ZINC001302823709,O=C(Cc1cccc(OCc2cccc(Cl)c2)c1)NCc1cc(C(F)(F)F)n[nH]1
-11.588532,ZINC001186245339,O=C([C@@H]1CC(=O)c2cc(Cl)ccc21)N1CC2(C1)CCN(CC1CC1)C2
-8.606,ZINC000011652938,CC1(C)C(=O)Nc2ccccc2N1C(=O)COC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3
-12.36223,ZINC001251400202,COC(=O)c1ccnc(-c2nc3cc(Cl)ccc3n2C2CC2)c1
-12.066795,ZINC001125566010,Cc1cccc2c1O[C@H](C(=O)Nc1ccc3ncsc3c1)C2
-14.150121,ZINC000834934744,O=C(CCCOc1ccccc1)Nc1ccc(CNC(=O)NOC2CCC2)cc1
-14.200528,ZINC000771954120,Cc1cc([C@H]2NC(=O)N(c3ccc(N4CCSCC4)c(Cl)c3)C2=O)ccc1F
-14.714571,ZINC000461333751,C[C@@H](CCc1cccn1C)NC(=O)c1cc(-c2ccc(Cl)cc2)[nH]n1
-13.422049,ZINC001007275252,Cc1c[nH]nc1C(=O)N[C@@H]1CCCN(Cc2cc3ccccc3o2)C1
-8.525091999999999,ZINC001771468988,CSCCCCn1c(CC2CC2)nnc1N1CCC[C@H](N2CCCC2=O)C1
-12.836506,ZINC001461161016,CCOc1ccc(CNCc2nnnn2-c2ccccc2)cc1
-11.249462,ZINC000938701154,Cc1nc(O)[nH]c1C(=O)N1CC[C@@H](N(C)C(=O)C2CCN(C)CC2)C1
-11.955861,ZINC000066787272,Cc1ccc(F)c2c1N(C(=O)COc1ccc(C(N)=O)cc1)CCC2
-14.011298000000002,ZINC001126709866,COCCOc1cccc(COC(=O)c2cc(C3CC3)nn2-c2ccccc2)c1
-12.572344,ZINC000536495316,Clc1ccc2c(c1)[C@@H](NCc1ccc(N3CCCC3)nc1)CCC2
-10.702512,ZINC001473582791,O[C@@H]1CCCN(Cc2noc(Cc3ccc(Br)cc3)n2)[C@@H]1CCc1ccccc1
-13.57359,ZINC000470643468,CC(C)OC(=O)[C@H](C)N(C)C(=O)CCc1ccc(-c2ccccc2)o1
-10.795772,ZINC001057154623,Cn1ncc(C(=O)N2CCCN(c3nccn4nnnc34)CC2)n1
-13.206532,ZINC000788301580,CN(Cc1ccc(N2CCOCC2)cc1)C(=O)Nc1ccc(Cl)c(S(C)(=O)=O)c1
-11.186033,ZINC000997379588,C=CCNC1CCN(C(=O)c2[nH]nnc2-c2ccccc2)CC1
-11.27053,ZINC001474101689,Oc1c(F)cc(F)cc1CNc1ccnn1Cc1ccc(OC(F)(F)F)cc1
-8.212777,ZINC001628401568,CCOC(=O)Cn1nc(-c2ccccc2)cc1NC(=O)CN(C)CCc1ccccc1
-15.264763,ZINC001678382433,Cc1cccc(-c2cccc(CNC(=O)NC[C@@H](CO)C(C)C)c2)c1
-9.943377,ZINC000558765795,C[C@]1(C2CCCC2)NC(=O)N(CC(=O)N(Cc2ccccc2)CC(F)(F)F)C1=O
-13.517746,ZINC000656698827,Cc1ccc(C(=O)C2CCN(C[C@H](O)CN(C)C(C)C)CC2)cc1
-10.620699,ZINC000535378392,COC(=O)[C@H]1CCN(CC(=O)N[C@H](c2ccc(F)cc2)C(C)C)c2ccccc21
-12.628269,ZINC000568833660,O=C1NC(=O)[C@@H]2CN(Cc3nc(-c4ccc(C(F)(F)F)cc4)no3)C[C@H]12
-14.62105,ZINC001252700179,CO[C@H](CNC(=O)[C@@H](C)Cc1ccc(F)cc1)c1ccc(F)cc1
-9.690059,ZINC000896694809,CC[C@H](C)Cc1nc(Cn2ccnn2)no1
-10.510479,ZINC000608871081,CSC[C@H](C(=O)N1CCN(C(=O)c2ccc(F)cc2F)CC1)N1C(=O)[C@@H]2CCCC[C@@H]2C1=O
-14.253776,ZINC001529215087,CSCc1c2ccccc2oc1C(=O)NCCc1ccc([Si](C)(C)C)cc1
-9.013453,ZINC000735677424,COc1cc(OC)cc([C@H](O)CNC(=O)N[C@H](c2ccc(Cl)cc2)C(C)C)c1
-10.341112,ZINC000534991051,CCOc1ccc(Cl)cc1CCNC(=O)c1ccc2nnc(O)n2c1
-12.796977,ZINC000844545955,CO[C@H](CC(=O)N[C@H](C)c1ccc(N2CCCOC2=O)cc1)C(F)(F)F
-15.508792,ZINC001480282230,C#CCCCC(=O)N1CCC[C@H](CNCC(=O)N2CCCCCC2)C1
-11.147796,ZINC000616089235,COC(=O)COc1ccc(CN[C@H]2CCN(c3ccccc3C(N)=O)C2)cc1[N+](=O)[O-]
-15.12374,ZINC000915735265,O=C(NCCCc1ccc(Cl)cc1)NCC1(O)CCC2(CC1)OCCO2
-11.970771,ZINC001157607246,COc1ccc([C@@H](C)NC(=O)c2cc(C)n(-c3ccon3)c2C)cc1C
-4.619892,ZINC001547841469,CCO[C@H](CCn1c(-c2cccn2C)nnc1N1CCC[C@H]1c1ccc(O)cc1)C(C)C
-11.958299,ZINC000638489823,Cc1ccc(C(=O)NCCC(=O)N2CCNC[C@H]2C(C)C)c(O)c1
-13.336351,ZINC001177238947,Cc1ccc(C(=O)c2ccc(CC(=O)N3CCC4(CC(NC(=O)OC(C)(C)C)C4)CC3)n2C)cc1
-11.237352,ZINC001350047565,N[C@H]1C[C@H](CNC(=O)C(=O)NCC2=CCCC2)C1
-12.141284,ZINC000794258746,CCCN(CC)C[C@H](C)NC(=O)C[C@@H](O)c1ccc(Cl)cc1
-9.484927,ZINC001043223263,CCn1ncnc1CN1CC(N(C)C(=O)c2cccnc2C2CC2)C1
-12.64035,ZINC000728331405,Nc1ccc(Cl)c(C(=O)OCC(=O)N2CCc3cc([N+](=O)[O-])ccc32)c1
-13.513766,ZINC000914727203,CSc1cccc(N2C[C@@H](C(=O)Nc3cccc(N4CCOC4=O)c3)CC2=O)c1
-14.712857,ZINC000462196888,COC[C@H](C)[C@H](C)C(=O)N[C@@H](C)c1ccc(-c2cccnc2)cc1
-11.335893,ZINC001054395835,C[C@@H]1CN(C(=O)CCn2cccn2)C[C@@H]1NCc1nnc(C2CC2)o1
-9.986494,ZINC000523536499,CCOc1ccccc1[C@@H](CC)NC(=O)Nc1ccc(-n2cnnn2)c(C)c1
-13.58144,ZINC000045969481,O=C(COc1ccc2oc3c(c2c1)CCCC3)OCCN1CCCC1=O
-12.882452,ZINC001626509169,O=C(NCCc1cccc(Br)c1)Nc1cnc2nccn2c1
-13.497,ZINC000868854425,Cc1csc2nc(CC(=O)Nc3ccc(CN(C)C)c(C)c3)cn12
-14.124857999999998,ZINC000609939743,CCCn1ccc2cc(NC(=O)C(=O)N3CCN(Cc4ccc(C#N)cc4)CC3)ccc21
-10.537911,ZINC000547439807,CCC(=O)Nc1cccc(CNC(=O)N[C@H](C)CCN2CCN(C)CC2)c1
-10.210684,ZINC001634202559,N#Cc1cc(Br)ccc1N1CC(C(=O)NCc2nc(-c3cccc(F)c3)no2)C1
-12.962269,ZINC000884693790,Cc1ccnc(NCc2ccc(N3CCC(C(N)=O)CC3)cc2)c1Cl
-8.584514,ZINC001501719078,C=C[C@](C)(CC)C(=O)NC/C=C\CNC(=O)CS(C)(=O)=O
-14.007318,ZINC001685887532,C[C@H](NC(=O)N[C@H]1c2ccccc2CC[C@@H]1C)c1ccccc1O
-10.280166,ZINC001566499264,Cn1nc(C(=O)Nc2nncn2-c2ccccc2)cc1-c1ccc(F)cc1
-11.668115,ZINC000667982490,Cc1ccn([C@H](C)CC(=O)Nc2ccc(-c3noc(C(F)(F)F)n3)cc2)n1
-14.840667000000002,ZINC000263791426,CO[C@@H](C)CCNC(=O)Nc1cccc(C(=O)N(C)c2ccccc2)c1
-12.535158,ZINC000088363994,CC(C)(C)c1nnc(NC(=O)NCc2cn(-c3ccccc3)nn2)s1
-13.962421,ZINC001411925164,O=C(COc1ccsc1)Nc1cc(N2CCOC2=O)ccc1F
-12.593012,ZINC001244229557,COC(=O)[C@@](C)(N)Cc1cccc(-c2cc(C(C)C)ccc2N)c1
-9.960815,ZINC000668740588,COc1ccc(CN2C[C@H](C)[C@](C)(CO)C2)c(OC)c1OC
-12.890214,ZINC000762934532,CC(C)c1ccc(CCNC(=O)COC(=O)c2ccnc(Br)c2)cc1
-11.959321,ZINC001666902154,C[C@H](CC(=O)N(C)[C@@H](C)CNC/C=C\Cl)NC(N)=O
-10.265666,ZINC000736990385,C[C@@H](CNC(=O)Nc1cccc(CNC(=O)OC(C)(C)C)c1)N1CCc2ccccc2C1
-14.455457,ZINC001228403388,CCC1(CC)CCC(NC(=O)N[C@@H]2CCN(c3ccc(Cl)cc3)C2=O)CC1
-13.131781,ZINC000601378701,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)c1ccc(C)c(N2CCOCC2)c1
-8.413713000000001,ZINC001485852847,COC[C@H](C)C(=O)N(C)C[C@H](C)NCc1csnn1
-13.161158,ZINC000684050626,CC1=NNC(=O)[C@@H]1CCNC(=O)[C@@H]1CN(Cc2ccccc2)C[C@H]1c1ccc(Cl)cc1
-9.148121000000002,ZINC001646097353,CCS(=O)(=O)c1ccccc1CC(=O)N1CCC[C@@H](C(=O)Nc2ccccn2)C1
-13.207651,ZINC001626053850,COCCOCc1cccc(NC(=O)c2nc[nH]c3nccc2-3)c1
-11.890948,ZINC001168544654,COc1ccc(-c2ccc(N3C[C@@H](CCN)c4ccccc43)nn2)cc1OC
-13.297894,ZINC001674887031,CCOC(=O)c1cn(C)cc1NC(=O)NC[C@H](C)Oc1ccccc1Cl
-9.397877,ZINC000768955671,O=C(N[C@@H]1CCO[C@@]2(CCSC2)C1)/C(=C\c1ccc(F)cc1)c1cccs1
-13.645953,ZINC001250611981,C[C@H]1CC(c2nc3ccc(OCc4ccccc4)cc3[nH]2)C[C@H](C)O1
-11.50703,ZINC000682128944,CC[C@@H](C)n1ncc(NC(=O)C(=O)N[C@H](C)c2ccc3nc(O)[nH]c3c2)c1C1CC1
-13.664743,ZINC001444040823,Cc1ccc(-c2cc(C(=O)NCC(C)(C)Cc3ccccc3)n[nH]2)o1
-12.024688,ZINC001627636600,CN1c2cc(NC(=O)N3CC[C@@](O)(c4ccc(F)cc4)C3)ccc2OCC(C)(C)C1=O
-13.417053,ZINC000764770887,C[C@H](COc1cccc(F)c1)OC(=O)c1ccc2cc[nH]c2n1
-11.206946,ZINC001158247103,COc1cccc([C@H]2CSCCN2c2cc(-c3ccccc3)ccn2)c1
-12.67602,ZINC000276452687,C[C@@H](NC(=O)N[C@@H]1CCc2cc(Cl)ccc21)c1ncnn1C
-11.117502,ZINC001607783361,O=C(NCCn1cc(-c2ccccc2)nn1)[C@@H]1CCCN1C(=O)Nc1ccccc1
-12.196131,ZINC001019805641,Cc1[nH]ccc1C(=O)N(C)C[C@H]1CCCCN1C(=O)[C@@H]1C[C@H]1CC(C)C
-15.781919,ZINC000921430613,COc1cc(C)ccc1CNC(=O)NCC1[C@H]2CN(C(=O)OC(C)(C)C)C[C@H]12
-10.502961,ZINC001528224770,C[C@H]1CCN(c2cc(C(=O)N3CCCc4cc(F)cc(Cl)c43)ccn2)C1
-13.72102,ZINC001335768494,O=C(N[C@H]1CNOC1)C(=O)N[C@@H]1CCO[C@H](c2ccc(F)cc2)C1
-7.547486,ZINC000494347594,CCS(=O)(=O)c1ccc(S(=O)(=O)N2CCN(C)C(=O)[C@H]2C)cc1
-11.777508,ZINC000998163835,CC(C)NCC1CCN(C(=O)c2ccc3nnc(O)n3c2)CC1
-12.804283,ZINC000669601419,Cc1c[nH]nc1C(=O)NCc1ccc(OCCCN(C)C)cc1
-9.736161,ZINC000933496826,CC1(C)[C@H](NC(=O)C[C@@H]2C(=O)Nc3c2cccc3F)[C@H]2CCCO[C@H]21
-11.789036,ZINC001678126985,Cc1ccc(N2CCN(C(=O)N[C@H]3CCCN(C(=O)c4ccccc4)C3)[C@@H](C)C2)cc1C
-13.588626,ZINC000745486964,CSc1ccc(COC(=O)[C@@H](C)CC(=O)c2ccccc2F)cc1
-12.757188,ZINC001155994954,Clc1cc(NCc2cccnc2C2CCNCC2)c2nc[nH]c2n1
-12.888907,ZINC001322661957,CC/C=C/CCNCCCN(C)C(=O)[C@H]1Cc2ccc(F)cc21
-11.675987,ZINC000301964449,COc1cc(F)c([N+](=O)[O-])c(Nc2cccc(C[S@](=O)c3ccccc3)c2)c1
-11.171072,ZINC000932084906,C[C@]1(C(=O)N2CCN(C[C@@H](O)c3ccccc3)CC2)C=CCC1
-12.560972,ZINC000268804469,CC(=O)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)[C@@H](C)C1
-10.229466,ZINC001150203178,Cc1cccc(O[C@@H](C)C(=O)NCCNCCCc2ccsc2)c1
-14.110147,ZINC001312130791,CC(C)(C)OC(=O)C1CCC(NC(=O)N[C@@H]2C[C@H]2C2CCCCC2)CC1
-11.183414,ZINC001133381343,Cc1ccc(CNC(=O)[C@@H]2CCCN(C(=O)Cc3ccccc3)C2)cc1Br
-12.772872,ZINC001471688178,Cc1cccc2cc(C(=O)NC[C@H]3Cc4ccccc4CN3C(=O)OC(C)(C)C)oc21
-11.011662,ZINC000584675500,N#Cc1cc(Cl)ccc1-n1ccc(NC(=O)N2CC[C@@H](c3ccc(F)cc3)C2)n1
-12.223319,ZINC000907283571,CCCN1CCC[C@@H](C(=O)N2CCc3c(ncn3-c3ccc(F)cc3)C2)C1
-12.428688,ZINC001189081491,CC(C)(C)OC(=O)N1C[C@H]2[C@H]1CCCN2S(=O)(=O)CCc1ccc(Cl)cc1
-11.625687,ZINC000681485779,O[C@H](COc1cccc2[nH]ccc21)CN1CCC[C@@H](Cn2cnc3ccccc32)C1
-13.759121,ZINC000599830679,C/C=C/c1ccc(OCC(=O)N2CCN(C)c3ccccc32)c(OC)c1
-12.372508,ZINC000772872249,COC(=O)C(C)(C)[C@@H]1CCCN(C(=O)c2cc3ccc(C(C)C)cc3[nH]2)C1
-13.688653,ZINC000050279099,CCOC(=O)c1nc(COC(=O)c2cccc(NC(C)=O)c2)cs1
-14.065897,ZINC000849979167,O=C(OCc1ncc(-c2cccc(Cl)c2)o1)C1CC2(CC2(F)F)C1
-15.147023,ZINC001669285884,COC(=O)Nc1ccc(CNC(=O)Nc2cc(OC)c(C)cc2C)cc1
-10.432884,ZINC000440704989,O=C(Nc1ccc(Cl)c(C(=O)NC2CC2)c1)C(=O)Nc1cccc2c1OCCC2
-16.869032,ZINC001196770807,N#Cc1cccc(-c2cc(C(=O)NCc3cc(F)cc4c3OCOC4)no2)c1
-11.220073,ZINC001657989868,CC(C)(NCc1ccc(OCc2ccccc2)nc1)c1cccc(F)c1
-14.642076,ZINC001659435702,O[C@H](CCc1ccccc1)CNCCCc1ccc(F)c(F)c1
-13.555391,ZINC001669337403,CCc1cccnc1C(=O)N[C@H](C)CN[C@@H](C)c1ccc(F)cc1
-15.248133,ZINC000891814404,C[C@H](NC(=O)N1CCc2sc(CN)nc2C1)c1ccc(N(C)C)cc1
-12.319082,ZINC000414734997,C[C@H]1CN(c2cccc3cnccc32)CCN1CCNC(C)(C)C
-17.316129999999998,ZINC001185342128,CC(C)(C)OC(=O)N1CCN(c2cccc(NC(=O)Cn3cnc4ccc(F)cc43)c2)CC1
-12.869496,ZINC000535740936,O=C(NCc1ccc(OC2CCCCC2)nc1)N[C@H](c1cccc(F)c1)c1ccccn1
-10.823401,ZINC000463683339,CSc1ccc(S(=O)(=O)N[C@@H]2CCN3CCCC[C@H]23)cc1Cl
-9.650682000000002,ZINC000478308726,C[C@@H]1C[C@H]1c1ccc(CN(C(=O)[C@H]2CCCN(C(=O)CCOc3ccccc3)C2)C2CC2)o1
-13.368396,ZINC000375286229,C[C@@H](NC(=O)[C@@H]1CCCCCN1)c1ccc(NC(=O)C2CC2)cc1
-14.853477,ZINC000010170296,O=C1C[C@@H](N2CCc3sccc3C2)C(=O)N1c1ccc2ccccc2c1
-10.768078,ZINC000805350392,Cc1cc(=O)oc2cc(N(C)C(=O)c3cc[nH]n3)ccc12
-8.390812,ZINC001646478407,COC[C@H]1CCN(c2nnnn2Cc2c(C3CCC3)cnn2C)C1
-11.142906,ZINC000246999163,C[C@H](O)C[C@H](CNC(=O)N[C@H](CCO)C1CCCCC1)c1ccccc1
-12.978429,ZINC000076803342,O=C(CNC(=O)[C@H]1CCOc2ccccc21)Nc1ccc(F)cc1
-12.485459,ZINC000290519243,Cc1cc(NC(=O)NC[C@@]2(CO)C[C@@H]2c2ccccc2)n(-c2cc(C)ccn2)n1
-15.029422,ZINC001634616740,Cc1ccc(CCCCC(=O)NCC(=O)N2CCOc3ccccc32)cc1
-11.869173,ZINC000125076653,COc1cccc(N2CC[C@@H](CNC(=O)c3ccccc3-c3nnc(C)o3)C2)c1
-10.360199,ZINC000761126837,COc1ccc([C@H]2NC(=O)N(Cc3cccnc3-n3ccnc3C)C2=O)cc1F
-11.184052,ZINC001072239208,COc1ccnc(CNC[C@H]2CN(C(=O)C3CC=CC3)CC[C@H]2C)c1
-13.071654,ZINC000136717799,CC(C)CONC(=O)NCCCSc1ccccc1
-15.387295000000002,ZINC000742434681,O=C(/C=C/c1cnc(-c2ccccc2)[nH]1)c1c[nH]c2cc(Br)ccc12
-13.307377,ZINC001715831482,CC[C@@H]1CCO[C@@H]1C(=O)NC/C=C\CNC[C@@H]1CCc2ccccc2C1
-12.49994,ZINC000538729260,Clc1ccc([C@@H]2CCN(Cc3ccc4nc[nH]c4c3)C2)cc1
-16.480354000000002,ZINC001674038353,C[C@H](CCc1ccccc1)NC(=O)N[C@H]1CCc2ccc(Cl)cc21
-14.538033,ZINC000494083317,C[C@@H](COc1cccc(F)c1)NC(=O)Nc1cc(F)c(N2CCOCC2)cc1F
-12.518919,ZINC000343710106,COc1ccc(CNC(=O)c2cccc([N+](=O)[O-])c2N)c(F)c1
-13.619039,ZINC000278595151,COC[C@H](C)OC[C@H](O)COc1ccc(-c2csc(C)n2)cc1
-13.025246,ZINC000006154793,COc1ccc(-c2n[nH]c(SCC(=O)N3CCC[C@H](C)C3)n2)cc1
-14.234663,ZINC000512977235,Cc1ccnc(-c2cccc(NC(=O)c3cc4ccccc4c(=O)n3C)c2)n1
-10.846065,ZINC000579660990,COC(=O)[C@@H]1CCCC[C@H]1C(=O)Nc1nc(-c2ccccc2OC(F)F)cs1
-12.50595,ZINC000805658446,COC(=O)c1ccc(COC(=O)c2ccnc(-c3ccc(Cl)cc3)n2)c(F)c1
-10.744294,ZINC001162756241,CCCCNCCN(CCc1ccccc1)C(=O)c1cc(C#N)c[nH]1
-13.145538,ZINC000136903993,CCOc1cccc(CCNC(=O)N2CCO[C@@H](c3cccc(O)c3)C2)c1
-14.538935999999998,ZINC001714288435,C=CCCNCCC1CCN(C(=O)Cc2ccc3c[nH]nc3c2)CC1
-11.893913,ZINC000188679982,CC(C)c1nccn1CCC(=O)NCc1ccc2c(c1)CNC2
-14.758097,ZINC001479064477,O=C(NC[C@H](O)Cc1cccc(Cl)c1)N[C@@H]1C[C@H]1c1ccc(F)cc1F
-13.706427,ZINC000827753682,CCCC(C)(C)NC(=O)N[C@H](C)c1ccc(N2CCNC2=O)cc1
-10.575173,ZINC001424129104,C[C@H](CNC(=O)c1ncc[nH]1)N(C)C(=O)[C@H]1CCCOCC1
-13.546248,ZINC001226911266,COc1ccc(F)cc1CNC(=O)N[C@H]1CC[C@@H](C(=O)OC(C)(C)C)C1
-10.161293,ZINC001220402890,C[C@@H](O)[C@H]1C(=O)N[C@@H]1[C@H](C)C(=O)N[C@@H]1C(=O)NCc2ccccc21
-14.103044,ZINC001125002203,CCOC(=O)c1ccn(-c2cccc(NC(=O)[C@@H]3CC[C@H]3C(=O)OC(C)(C)C)c2)n1
-14.37606,ZINC000472063577,Cc1ccc2[nH]c(CNC[C@@H](O)CCc3ccccc3)cc2c1C
-13.30608,ZINC001288091160,COC(=O)c1ccn(CC(=O)Nc2ccc(C)c(C(=O)c3ccccc3)c2)n1
