PUBCHEM_SUBSTANCE_ID,smiles,max_dice_sim
17048904,COc1ccc(Cc2nnc(NC(=O)CCCc3ccccc3)s2)cc1OC,0.8260869565217391
17129986,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(O)cc3O)c(=O)n2C1c1cccc2ccccc12,0.8253968253968254
16990375,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Br)c(OC)cc3OC)c(=O)n2C1c1ccc(OC)cc1,0.8253968253968254
16981834,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Br)ccc3OC)c(=O)n2C1c1ccc(OC)cc1,0.8253968253968254
125165098,O=C(NC1CCN(Cc2ccccc2)CC1)c1cccc(C(F)(F)F)c1,0.825
175616667,CC(C)c1ccc(Cn2c(CCO)nc3ccccc32)cc1,0.8235294117647058
17096472,COc1cc(Br)c(C(C)NC(=O)c2cccc(Br)c2)cc1OC,0.8235294117647058
17034589,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(C)cc3)c(=O)n2C1c1ccc(OC)cc1,0.8235294117647058
16989791,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccccc3)c(=O)n2C1c1ccc(OC)cc1,0.8235294117647058
16964853,c1ccc2[nH]c(-c3ccncc3)nc2c1,0.8235294117647058
17093133,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(OC)ccc3OC)c(=O)n2C1c1ccc(C)cc1,0.8225806451612904
17082384,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cn(C)nc3C)c(=O)n2C1c1ccc(OC)cc1,0.8225806451612904
16984312,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cnn(C)c3C)c(=O)n2C1c1ccc(OC)cc1,0.8225806451612904
92729579,CCOc1c(CNCC(O)c2ccccc2)cc(Cl)cc1OC,0.8222222222222222
16954210,COc1ccc(C(=O)Nc2cc(C)on2)cc1,0.821917808219178
17126046,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Cl)cc(Br)c3O)c(=O)n2C1c1ccc(OCC)cc1,0.8217054263565892
16982976,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(O)c(OC)c3)c(=O)n2C1c1cccc2ccccc12,0.8217054263565892
17146973,CCOC(=O)c1cnc2c(CC)cccc2c1Nc1ccc(C(=O)OC)cc1,0.8210526315789474
22396602,CN(C)S(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1,0.8205128205128205
74373031,O=C(O)c1ccc(CNCC(O)c2ccccc2)cc1,0.819672131147541
17137862,O=C(Nc1cccc(Cl)c1)c1ccc(Br)cc1,0.819672131147541
17008917,CCOC(=O)C1=C(C)N=c2s/c(=C/c3sccc3C)c(=O)n2C1c1ccc(OC)cc1,0.819672131147541
17002951,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cccc(OC)c3)c(=O)n2C1c1ccc(OC)cc1,0.819672131147541
17095814,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccc(O)cc3)c(=O)n2C1c1cccc(OC)c1OC,0.8194444444444444
17095812,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccc(OC)cc3)c(=O)n2C1c1cccc(OC)c1OC,0.8194444444444444
195199532,O=C(Nc1ccc(CN2CCCCC2)cc1)c1cccs1,0.8192771084337349
126920976,CC1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,0.8181818181818182
24844311,Cc1cc(NC(=O)c2ccc(F)cc2)no1,0.8181818181818182
24380028,CCC(Oc1ccccc1)c1nn2c(-c3cccs3)nnc2s1,0.8181818181818182
17113616,CCc1ccc(NC(=O)c2cccs2)cc1,0.8181818181818182
17112286,Cc1cc(NC(=O)c2ccc(Br)cc2)no1,0.8181818181818182
195199077,Cc1cc(C)cc(C(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)c1,0.8172043010752689
124752658,COc1ccc(-c2nonc2NC(=O)c2ccc(OC(C)C)cc2)cc1OC,0.8172043010752689
124353254,COc1ccc(Cc2nnc(NC(=O)COc3ccc(Cl)cc3)s2)cc1OC,0.8172043010752689
16957028,CCOC(=O)c1cnc2ccccc2c1O,0.8169014084507042
17003662,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccccc3Cl)c(=O)n2C1c1ccc(Cl)cc1,0.8166666666666667
17033523,CCCn1c2c(c(=N)c3c1CCC3)CCC2,0.8163265306122449
17083423,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cnn(CC)c3C)c(=O)n2C1c1ccc(OC)cc1,0.816
17083407,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cn(CC)nc3C)c(=O)n2C1c1ccc(OC)cc1,0.816
17008916,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccc(OC)cc1,0.816
16976963,Cc1cc(NC(=O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)no1,0.8157894736842105
16969821,Cc1ccc2nc(C)cc(Nc3cccc(Cl)c3)c2c1,0.8157894736842105
17121362,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(Br)cc(OCC)c3O)c(=O)n2C1c1ccc(OC)cc1,0.8153846153846154
16983901,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(Cl)cc(Cl)c3O)c(=O)n2C1c1cccc(OC)c1,0.8153846153846154
16995381,COc1cc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CC(c2ccccc2)C3)ccc1O,0.8141592920353983
74373030,CCOc1ccc(CNCC(O)c2ccccc2)cc1Cl,0.813953488372093
24379801,Clc1ccc(Cl)c(-c2ccc(CNCC3CCNCC3)o2)c1,0.813953488372093
17095817,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccco3)c(=O)n2C1c1cccc(OC)c1OC,0.8137931034482758
24379192,OC(CNCc1ccncc1)c1ccccc1,0.8135593220338984
17068900,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cccc(OC)c3O)c(=O)n2C1c1ccccc1,0.8130081300813008
17023569,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1,0.8130081300813008
16982928,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC)cc3C)c(=O)n2C1c1ccccc1,0.8130081300813008
17147242,CCOC(=O)c1ccc(Nc2c(C(=O)OCC)cnc3c(C(F)(F)F)cccc23)cc1,0.8125
17124905,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc4c(cc3C)OCO4)c(=O)n2C1c1ccc(OC)cc1,0.8125
17008984,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccc(OC)c(OC)c1,0.8125
16983753,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(OC)ccc3OC)c(=O)n2C1c1ccc(C(C)C)cc1,0.8125
17125604,CCCOc1c(OC)cccc1C1C(C(=O)OCC)=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n21,0.8120300751879699
24711587,OCCNc1ccnc2cc(Cl)ccc12,0.8115942028985508
24430265,Cc1cc(NC(=O)c2ccc3ccccc3c2)no1,0.8115942028985508
17098202,CC(=O)N(C)c1ccc(NC(=O)c2cccs2)cc1,0.8115942028985508
252146857,OC(COc1ccc(-c2ccccc2)cc1)CN1CCN(Cc2ccccc2)CC1,0.8108108108108109
17058599,Cc1ccccc1C(=O)NC1CCN(Cc2ccccc2)CC1,0.8108108108108109
16964220,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)N4CCN(c5ccc(F)cc5)CC4)cc3N2)cc1,0.8103448275862069
277299992,COc1ccc(Br)cc1CN1CCN(Cc2cccc(F)c2)CC1,0.810126582278481
17036042,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cccs3)c(=O)n2C1c1ccc(OC)cc1,0.8099173553719008
